,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,285円,145分,100.3%,116件
1,500-549,-241円,149分,99.8%,149件
2,550-599,577円,148分,100.5%,193件
3,600-649,690円,141分,100.7%,232件
4,650-699,-869円,143分,99.2%,277件
5,700-749,1705円,138分,101.6%,305件
6,750-799,1028円,137分,101%,329件
7,800-849,1127円,135分,101.1%,374件
8,850-899,988円,135分,101%,410件
9,900-949,1753円,130分,101.8%,403件
10,950-999,1898円,128分,102%,439件
11,1000-1049,1112円,128分,101.2%,464件
12,1050-1099,1195円,125分,101.3%,508件
13,1100-1149,2279円,119分,102.6%,503件
14,1150-1199,2323円,123分,102.5%,501件
15,1200-1249,2360円,116分,102.7%,509件
16,1250-1299,3006円,111分,103.6%,490件
17,1300-1349,2860円,111分,103.4%,460件
18,1350-1399,2754円,110分,103.3%,470件
19,1400-1449,3455円,105分,104.4%,424件
20,1450-1499,2555円,103分,103.3%,391件
21,1500-1549,3425円,100分,104.6%,411件
22,1550-1599,3489円,99分,104.7%,418件
23,1600-1649,3830円,93分,105.5%,366件
24,1650-1699,3762円,90分,105.6%,385件
25,1700-1749,4105円,90分,106.1%,365件
26,1750-1799,4122円,85分,106.5%,322件
27,1800-1849,4641円,85分,107.3%,297件
28,1850-1899,4608円,80分,107.7%,319件
29,1900-1949,5220円,76分,109.2%,267件
30,1950-1999,4256円,74分,107.7%,255件
31,2000-2049,5989円,70分,111.4%,247件
32,2050-2099,4845円,66分,109.7%,259件
33,2100-2149,4920円,63分,110.4%,253件
34,2150-2199,6055円,57分,114.1%,242件
35,2200-2249,5991円,57分,114.1%,230件
36,2250-2299,5488円,54分,113.6%,224件
37,2300-2349,6067円,48分,116.9%,193件
38,2350-2399,5816円,50分,115.6%,206件
39,2400-2449,6507円,46分,119%,174件
40,2450-2499,6490円,46分,118.8%,187件
41,2500-2549,7612円,42分,124.5%,178件
42,2550-2599,7768円,40分,125.8%,173件
43,2600-2649,8204円,40分,127.6%,203件
44,2650-2699,8780円,37分,131.5%,185件
45,2700-2749,9396円,35分,135.9%,149件
46,2750-2799,10810円,31分,146.2%,159件
47,2800-2849,11176円,30分,149.7%,153件
48,2850-2899,12339円,26分,162.8%,150件
49,2900-2949,13169円,22分,178.4%,114件
