,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,-226円,153分,99.8%,56件
1,500-549,320円,150分,100.3%,87件
2,550-599,685円,147分,100.6%,112件
3,600-649,134円,142分,100.1%,151件
4,650-699,1478円,141分,101.4%,157件
5,700-749,1325円,140分,101.3%,171件
6,750-799,1248円,138分,101.2%,193件
7,800-849,799円,138分,100.8%,235件
8,850-899,1350円,134分,101.3%,231件
9,900-949,1692円,132分,101.7%,232件
10,950-999,2564円,127分,102.7%,306件
11,1000-1049,2763円,125分,102.9%,287件
12,1050-1099,1919円,123分,102.1%,342件
13,1100-1149,2752円,124分,103%,332件
14,1150-1199,2266円,119分,102.5%,341件
15,1200-1249,1880円,117分,102.1%,389件
16,1250-1299,2685円,117分,103.1%,381件
17,1300-1349,2953円,112分,103.5%,323件
18,1350-1399,2362円,113分,102.8%,337件
19,1400-1449,3050円,106分,103.8%,351件
20,1450-1499,2516円,106分,103.2%,339件
21,1500-1549,3341円,101分,104.4%,341件
22,1550-1599,2783円,97分,103.8%,334件
23,1600-1649,4575円,94分,106.5%,333件
24,1650-1699,4733円,93分,106.8%,368件
25,1700-1749,3738円,89分,105.6%,295件
26,1750-1799,4024円,87分,106.2%,300件
27,1800-1849,4789円,82分,107.8%,283件
28,1850-1899,4909円,77分,108.5%,280件
29,1900-1949,5527円,76分,109.7%,255件
30,1950-1999,5442円,74分,109.9%,248件
31,2000-2049,5345円,69分,110.4%,229件
32,2050-2099,6058円,67分,112%,227件
33,2100-2149,6362円,63分,113.5%,224件
34,2150-2199,5400円,62分,111.6%,221件
35,2200-2249,4112円,61分,109%,199件
36,2250-2299,5982円,52分,115.2%,184件
37,2300-2349,5985円,51分,115.6%,181件
38,2350-2399,6265円,48分,117.5%,188件
39,2400-2449,6302円,47分,118%,185件
40,2450-2499,6888円,43分,121.1%,158件
41,2500-2549,6582円,43分,120.3%,172件
42,2550-2599,7264円,43分,122.7%,140件
43,2600-2649,8790円,38分,131.2%,158件
44,2650-2699,9391円,37分,133.6%,125件
45,2700-2749,9943円,33分,139.8%,155件
46,2750-2799,10207円,34分,140.1%,123件
47,2800-2849,11457円,29分,152.4%,116件
48,2850-2899,12634円,26分,166%,113件
49,2900-2949,13399円,23分,176.4%,116件
