,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6210円,116分,107.1%,628件
1,1350-1399,5334円,111分,106.4%,578件
2,1400-1449,5756円,107分,107.2%,586件
3,1450-1499,6676円,106分,108.4%,537件
4,1500-1549,5714円,105分,107.3%,507件
5,1550-1599,6409円,101分,108.5%,556件
6,1600-1649,6432円,96分,108.9%,532件
7,1650-1699,6385円,94分,109%,526件
8,1700-1749,7180円,92分,110.4%,430件
9,1750-1799,6949円,88分,110.5%,447件
10,1800-1849,7389円,85分,111.5%,442件
11,1850-1899,6964円,82分,111.3%,432件
12,1900-1949,6723円,78分,111.5%,423件
13,1950-1999,7481円,74分,113.4%,392件
14,2000-2049,7420円,72分,113.7%,376件
15,2050-2099,6926円,67分,113.8%,377件
16,2100-2149,7180円,65分,114.8%,355件
17,2150-2199,7153円,60分,115.9%,351件
18,2200-2249,7710円,58分,117.8%,329件
19,2250-2299,7402円,54分,118.2%,320件
20,2300-2349,8012円,50分,121.5%,318件
21,2350-2399,8267円,47分,123.2%,312件
22,2400-2449,8524円,47分,124.2%,276件
23,2450-2499,8489円,46分,124.8%,269件
24,2500-2549,8592円,44分,126.1%,264件
25,2550-2599,9747円,41分,131.6%,286件
26,2600-2649,9648円,40分,131.9%,241件
27,2650-2699,10703円,37分,138.2%,232件
28,2700-2749,11187円,35分,142.1%,269件
29,2750-2799,11980円,33分,148.4%,236件
30,2800-2849,12512円,30分,156.4%,250件
31,2850-2899,13644円,27分,167.1%,210件
32,2900-2949,14314円,23分,181.5%,197件
