,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1435円,149分,101.3%,2057件
1,550-599,1604円,148分,101.4%,1971件
2,600-649,1809円,144分,101.7%,1884件
3,650-699,1767円,144分,101.6%,1892件
4,700-749,2088円,140分,102%,1818件
5,750-799,1925円,138分,101.9%,1853件
6,800-849,2039円,136分,102%,1804件
7,850-899,2404円,135分,102.4%,1825件
8,900-949,2365円,131分,102.4%,1647件
9,950-999,2590円,127分,102.7%,1906件
10,1000-1049,2831円,126分,103%,1946件
11,1050-1099,3211円,124分,103.5%,1830件
12,1100-1149,3446円,121分,103.8%,1803件
13,1150-1199,3378円,121分,103.7%,1695件
14,1200-1249,2987円,119分,103.4%,1703件
15,1250-1299,3426円,115分,104%,1586件
16,1300-1349,3754円,111分,104.5%,1543件
17,1350-1399,4054円,110分,104.9%,1447件
18,1400-1449,3627円,107分,104.5%,1449件
19,1450-1499,4334円,103分,105.6%,1460件
20,1500-1549,4019円,102分,105.3%,1445件
21,1550-1599,4150円,98分,105.7%,1348件
22,1600-1649,4273円,96分,105.9%,1284件
23,1650-1699,4777円,94分,106.8%,1324件
24,1700-1749,4988円,89分,107.4%,1254件
25,1750-1799,5065円,88分,107.7%,1272件
26,1800-1849,5268円,85分,108.3%,1245件
27,1850-1899,5201円,83分,108.4%,1188件
28,1900-1949,5769円,79分,109.8%,1139件
29,1950-1999,5736円,74分,110.3%,1180件
30,2000-2049,5480円,70分,110.4%,1112件
31,2050-2099,5462円,66分,111%,1071件
32,2100-2149,6137円,63分,113%,1049件
33,2150-2199,6262円,60分,113.8%,1005件
34,2200-2249,6166円,57分,114.5%,977件
35,2250-2299,6338円,53分,115.8%,988件
36,2300-2349,6626円,50分,117.7%,967件
37,2350-2399,6741円,47分,119.2%,940件
38,2400-2449,6913円,46分,120.2%,877件
39,2450-2499,7631円,43分,123.6%,873件
40,2500-2549,7723円,42分,124.3%,852件
41,2550-2599,8103円,41分,126.3%,810件
42,2600-2649,8650円,38分,130%,847件
43,2650-2699,9210円,37分,133.2%,779件
44,2700-2749,9172円,37分,133.2%,655件
