,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,8608円,123分,109.3%,67件
1,1150-1199,9531円,120分,110.6%,75件
2,1200-1249,8114円,115分,109.4%,82件
3,1250-1299,7388円,118分,108.4%,92件
4,1300-1349,10719円,115分,112.5%,86件
5,1350-1399,10756円,108分,113.3%,97件
6,1400-1449,9125円,108分,111.2%,104件
7,1450-1499,7518円,105分,109.5%,125件
8,1500-1549,10466円,102分,113.7%,123件
9,1550-1599,10532円,103分,113.7%,125件
10,1600-1649,10173円,94分,114.5%,132件
11,1650-1699,11269円,86分,117.5%,129件
12,1700-1749,10639円,87分,116.4%,104件
13,1750-1799,11295円,88分,117.2%,107件
14,1800-1849,11185円,81分,118.3%,97件
15,1850-1899,9791円,77分,116.9%,107件
16,1900-1949,10375円,79分,117.4%,92件
17,1950-1999,10501円,70分,120%,89件
18,2000-2049,9830円,70分,118.7%,81件
19,2050-2099,10161円,68分,120%,97件
20,2100-2149,10721円,63分,122.6%,85件
21,2150-2199,12781円,59分,129.1%,67件
22,2200-2249,12510円,60分,127.8%,77件
23,2250-2299,11036円,52分,128.3%,62件
24,2300-2349,13464円,46分,139.2%,55件
25,2350-2399,10185円,45分,130.2%,54件
26,2400-2449,10613円,40分,135.4%,41件
27,2450-2499,10368円,39分,135.9%,64件
28,2500-2549,12652円,33分,151.5%,64件
29,2550-2599,12146円,33分,148.6%,53件
30,2600-2649,12511円,36分,146.8%,52件
31,2650-2699,12668円,35分,147.9%,44件
32,2700-2749,13889円,31分,160.2%,46件
33,2750-2799,13439円,30分,159.7%,47件
34,2800-2849,14965円,29分,167.9%,37件
35,2850-2899,15179円,25分,179.8%,48件
36,2900-2949,14985円,22分,191.5%,40件
