,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6696円,102分,108.8%,802件
1,1550-1599,6209円,99分,108.3%,748件
2,1600-1649,6993円,98分,109.5%,629件
3,1650-1699,6713円,95分,109.4%,630件
4,1700-1749,6921円,92分,110%,628件
5,1750-1799,6380円,89分,109.5%,612件
6,1800-1849,6584円,85分,110.3%,615件
7,1850-1899,6921円,81分,111.3%,569件
8,1900-1949,6942円,79分,111.7%,546件
9,1950-1999,6872円,73分,112.5%,542件
10,2000-2049,6951円,71分,113%,511件
11,2050-2099,6691円,68分,113.1%,508件
12,2100-2149,6984円,67分,113.9%,488件
13,2150-2199,7261円,62分,115.6%,476件
14,2200-2249,7559円,58分,117.4%,462件
15,2250-2299,7600円,56分,118.1%,462件
16,2300-2349,7697円,51分,119.9%,422件
17,2350-2399,7643円,50分,120.3%,407件
18,2400-2449,7657円,48分,121.4%,372件
19,2450-2499,8475円,46分,124.7%,386件
20,2500-2549,8688円,44分,126.2%,371件
21,2550-2599,9330円,42分,129.3%,358件
22,2600-2649,9920円,40分,132.9%,389件
23,2650-2699,10630円,38分,137.4%,350件
24,2700-2749,11101円,35分,142%,372件
25,2750-2799,12130円,33分,148.7%,325件
26,2800-2849,12662円,30分,155.6%,307件
27,2850-2899,13704円,27分,167.3%,282件
28,2900-2949,14584円,24分,181.8%,247件
