,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,50-99,-2626円,164分,97.9%,56102件
1,100-149,-2527円,163分,97.9%,16851件
2,150-199,-2126円,162分,98.2%,8950件
3,200-249,-1892円,158分,98.4%,6231件
4,250-299,-1717円,153分,98.5%,4993件
5,300-349,-1573円,154分,98.6%,4300件
6,350-399,-1262円,152分,98.9%,4241件
7,400-449,-1137円,149分,99%,4097件
8,450-499,-1150円,148分,99%,4002件
9,500-549,-725円,145分,99.3%,3908件
10,550-599,-626円,143分,99.4%,3888件
11,600-649,-504円,141分,99.5%,3853件
12,650-699,-433円,140分,99.6%,3800件
13,700-749,-246円,138分,99.8%,3688件
14,750-799,-286円,135分,99.7%,4001件
15,800-849,154円,133分,100.2%,4159件
16,850-899,211円,130分,100.2%,3906件
17,900-949,661円,128分,100.7%,3828件
18,950-999,555円,127分,100.6%,3613件
19,1000-1049,550円,125分,100.6%,3625件
20,1050-1099,909円,121分,101%,3418件
21,1100-1149,1027円,118分,101.2%,3323件
22,1150-1199,1251円,117分,101.4%,3214件
23,1200-1249,1447円,115分,101.7%,3091件
24,1250-1299,1509円,111分,101.8%,3074件
25,1300-1349,1478円,110分,101.8%,3039件
26,1350-1399,1907円,106分,102.4%,2937件
27,1400-1449,1975円,105分,102.5%,2891件
28,1450-1499,2280円,103分,103%,2848件
29,1500-1549,2331円,99分,103.1%,2757件
30,1550-1599,2446円,97分,103.4%,2703件
31,1600-1649,2738円,94分,103.9%,2702件
32,1650-1699,2790円,91分,104.1%,2601件
33,1700-1749,3084円,89分,104.6%,2467件
34,1750-1799,2875円,86分,104.5%,2518件
35,1800-1849,3367円,82分,105.5%,2481件
36,1850-1899,3026円,79分,105.1%,2235件
37,1900-1949,3848円,75分,106.8%,2334件
38,1950-1999,4095円,73分,107.5%,2223件
39,2000-2049,3984円,70分,107.6%,2159件
40,2050-2099,4076円,67分,108.1%,2119件
41,2100-2149,4258円,64分,108.9%,2076件
42,2150-2199,4397円,60分,109.7%,1990件
43,2200-2249,4698円,57分,111%,1918件
44,2250-2299,5397円,53分,113.6%,1923件
45,2300-2349,5225円,51分,113.7%,1866件
46,2350-2399,5591円,47分,115.8%,1784件
47,2400-2449,5965円,45分,117.7%,1814件
48,2450-2499,6422円,44分,119.6%,1732件
49,2500-2549,6243円,44分,119.1%,1450件
