,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,806円,151分,100.7%,2639件
1,550-599,1224円,147分,101.1%,2510件
2,600-649,794円,147分,100.7%,2204件
3,650-699,1169円,144分,101.1%,2147件
4,700-749,1748円,141分,101.7%,2020件
5,750-799,1989円,139分,101.9%,1906件
6,800-849,1728円,136分,101.7%,3452件
7,850-899,1800円,136分,101.8%,1960件
8,900-949,1778円,133分,101.8%,2026件
9,950-999,2080円,131分,102.1%,1730件
10,1000-1049,2334円,129分,102.4%,1550件
11,1050-1099,2562円,125分,102.7%,1536件
12,1100-1149,2055円,124分,102.2%,1487件
13,1150-1199,2141円,121分,102.4%,1361件
14,1200-1249,2926円,117分,103.3%,1414件
15,1250-1299,3454円,116分,104%,1270件
16,1300-1349,3054円,114分,103.6%,1304件
17,1350-1399,3193円,110分,103.9%,1291件
18,1400-1449,3181円,107分,104%,1262件
19,1450-1499,3222円,105分,104.1%,1265件
20,1500-1549,4042円,101分,105.3%,1203件
21,1550-1599,4089円,98分,105.6%,1196件
22,1600-1649,4274円,96分,105.9%,1086件
23,1650-1699,4293円,93分,106.2%,1111件
24,1700-1749,4421円,92分,106.4%,1040件
25,1750-1799,4085円,88分,106.2%,1045件
26,1800-1849,4539円,84分,107.2%,973件
27,1850-1899,4892円,81分,108.1%,1013件
28,1900-1949,4751円,77分,108.2%,963件
29,1950-1999,5061円,74分,109.1%,934件
30,2000-2049,4877円,70分,109.3%,952件
31,2050-2099,5266円,68分,110.4%,892件
32,2100-2149,5289円,65分,110.8%,895件
33,2150-2199,5805円,62分,112.5%,909件
34,2200-2249,5831円,58分,113.4%,800件
35,2250-2299,5454円,55分,113.3%,799件
36,2300-2349,6044円,52分,115.5%,786件
37,2350-2399,6555円,48分,118.2%,791件
38,2400-2449,6956円,47分,119.8%,730件
39,2450-2499,6772円,45分,120%,755件
40,2500-2549,7725円,43分,124%,696件
41,2550-2599,8198円,42分,126%,679件
42,2600-2649,8581円,40分,128.7%,634件
43,2650-2699,9157円,38分,131.9%,574件
44,2700-2749,10073円,35分,138.4%,479件
45,2750-2799,10816円,32分,144.9%,412件
46,2800-2849,11387円,29分,152.2%,329件
47,2850-2899,12727円,26分,164.6%,242件
48,2900-2949,13605円,22分,180.7%,188件
