,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6768円,123分,107.3%,20件
1,1250-1299,5723円,102分,107.5%,28件
2,1300-1349,9481円,107分,111.8%,28件
3,1350-1399,6959円,102分,109.1%,28件
4,1400-1449,6133円,96分,108.5%,23件
5,1450-1499,8008円,94分,111.4%,35件
6,1500-1549,7180円,95分,110.1%,34件
7,1550-1599,9347円,88分,114.1%,39件
8,1600-1649,9385円,91分,113.7%,47件
9,1650-1699,7069円,91分,110.4%,41件
10,1700-1749,7880円,87分,112.1%,50件
11,1750-1799,7348円,86分,111.5%,50件
12,1800-1849,8943円,81分,114.7%,54件
13,1850-1899,9802円,73分,118%,47件
14,1900-1949,7449円,79分,112.5%,46件
15,1950-1999,9233円,71分,117.4%,44件
16,2000-2049,7713円,72分,114.4%,48件
17,2050-2099,8385円,65分,117.3%,44件
18,2100-2149,7807円,63分,116.6%,42件
19,2150-2199,9915円,57分,123%,35件
20,2200-2249,10596円,57分,124.7%,50件
21,2250-2299,8602円,49分,123.3%,27件
22,2300-2349,9010円,47分,125.7%,44件
23,2350-2399,10963円,40分,136.8%,40件
24,2400-2449,12293円,32分,151.6%,36件
25,2450-2499,8113円,41分,126.4%,24件
26,2500-2549,11916円,31分,151.4%,31件
27,2550-2599,11230円,28分,152.8%,24件
28,2600-2649,11400円,32分,147.2%,26件
29,2650-2699,11407円,31分,148.7%,22件
30,2700-2749,12493円,29分,156.6%,33件
31,2750-2799,13087円,25分,168.8%,29件
32,2800-2849,12859円,28分,161.2%,24件
33,2850-2899,13520円,23分,177.2%,23件
34,2900-2949,13805円,22分,184.3%,25件
