,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4450円,127分,104.7%,25件
1,1100-1149,4540円,120分,105.1%,34件
2,1150-1199,6737円,129分,107%,29件
3,1200-1249,6609円,121分,107.3%,54件
4,1250-1299,6933円,109分,108.5%,48件
5,1300-1349,5943円,114分,106.9%,48件
6,1350-1399,4803円,107分,106%,54件
7,1400-1449,7213円,104分,109.2%,75件
8,1450-1499,7916円,102分,110.4%,62件
9,1500-1549,6353円,104分,108.2%,61件
10,1550-1599,5108円,94分,107.2%,64件
11,1600-1649,5773円,92分,108.3%,59件
12,1650-1699,6888円,94分,109.8%,72件
13,1700-1749,7187円,89分,110.7%,56件
14,1750-1799,5505円,83分,108.8%,73件
15,1800-1849,6181円,83分,109.9%,67件
16,1850-1899,6732円,76分,111.8%,58件
17,1900-1949,7017円,74分,112.7%,77件
18,1950-1999,7832円,74分,114.1%,79件
19,2000-2049,5601円,68分,111%,64件
20,2050-2099,7660円,66分,115.6%,81件
21,2100-2149,6870円,65分,114%,82件
22,2150-2199,5672円,59分,112.9%,69件
23,2200-2249,7261円,55分,117.7%,69件
24,2250-2299,6977円,55分,116.9%,67件
25,2300-2349,6862円,50分,118.4%,73件
26,2350-2399,7693円,45分,122.6%,48件
27,2400-2449,6169円,47分,117.6%,50件
28,2450-2499,6262円,47分,117.7%,54件
29,2500-2549,8381円,40分,127.7%,48件
30,2550-2599,9689円,36分,136.3%,29件
31,2600-2649,9988円,36分,137.1%,42件
32,2650-2699,9196円,36分,134.3%,36件
33,2700-2749,10118円,34分,139.3%,41件
34,2750-2799,10667円,34分,142.4%,48件
35,2800-2849,12507円,28分,159.1%,34件
36,2850-2899,13199円,26分,167.9%,25件
37,2900-2949,14404円,24分,180.7%,40件
