,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7918円,102分,110.3%,229件
1,1550-1599,8147円,102分,110.7%,234件
2,1600-1649,8330円,96分,111.5%,208件
3,1650-1699,6844円,93分,109.8%,186件
4,1700-1749,7714円,93分,111%,197件
5,1750-1799,7809円,85分,112.2%,183件
6,1800-1849,8215円,85分,112.9%,176件
7,1850-1899,8061円,82分,113.1%,189件
8,1900-1949,8743円,79分,114.7%,186件
9,1950-1999,8619円,74分,115.6%,150件
10,2000-2049,9418円,76分,116.6%,159件
11,2050-2099,8297円,68分,116.2%,144件
12,2100-2149,10366円,64分,121.6%,134件
13,2150-2199,7745円,62分,116.6%,122件
14,2200-2249,9102円,56分,121.7%,101件
15,2250-2299,7537円,53分,119.1%,122件
16,2300-2349,9518円,47分,127.1%,139件
17,2350-2399,9674円,42分,130.7%,110件
18,2400-2449,9599円,44分,129%,103件
19,2450-2499,9159円,46分,126.6%,91件
20,2500-2549,10789円,40分,135.7%,104件
21,2550-2599,10064円,42分,132.1%,98件
22,2600-2649,10810円,39分,136.9%,88件
23,2650-2699,10983円,38分,138.4%,85件
24,2700-2749,11485円,36分,142.4%,83件
25,2750-2799,11736円,32分,148.6%,79件
26,2800-2849,13495円,31分,158.9%,106件
27,2850-2899,14161円,26分,171.8%,84件
28,2900-2949,14272円,24分,179.5%,62件
