,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,2551円,136分,102.5%,2436件
1,900-949,2697円,133分,102.7%,2233件
2,950-999,2727円,131分,102.8%,2151件
3,1000-1049,2469円,130分,102.5%,2086件
4,1050-1099,2776円,126分,102.9%,2003件
5,1100-1149,3318円,123分,103.6%,2061件
6,1150-1199,3971円,122分,104.3%,1888件
7,1200-1249,3420円,119分,103.8%,1911件
8,1250-1299,4043円,115分,104.7%,1900件
9,1300-1349,3245円,114分,103.8%,1791件
10,1350-1399,3528円,112分,104.2%,1836件
11,1400-1449,4223円,108分,105.2%,1730件
12,1450-1499,4387円,106分,105.5%,1749件
13,1500-1549,4384円,103分,105.7%,1625件
14,1550-1599,4516円,99分,106.1%,1633件
15,1600-1649,4854円,98分,106.6%,1540件
16,1650-1699,4360円,94分,106.2%,1511件
17,1700-1749,4788円,91分,107%,1446件
18,1750-1799,5144円,88分,107.8%,1456件
19,1800-1849,4688円,84分,107.4%,1403件
20,1850-1899,4851円,81分,107.9%,1368件
21,1900-1949,4850円,77分,108.4%,1373件
22,1950-1999,5584円,75分,109.9%,1330件
23,2000-2049,5405円,72分,110%,1312件
24,2050-2099,5744円,69分,111.1%,1268件
25,2100-2149,5718円,66分,111.5%,1169件
26,2150-2199,5354円,62分,111.4%,1164件
27,2200-2249,6192円,60分,113.8%,1147件
28,2250-2299,6270円,55分,115.1%,1147件
29,2300-2349,6369円,52分,116.3%,1061件
30,2350-2399,6430円,49分,117.5%,1096件
31,2400-2449,7021円,47分,119.8%,1015件
32,2450-2499,7528円,46分,122%,1015件
33,2500-2549,7912円,44分,123.9%,954件
34,2550-2599,8591円,43分,126.9%,853件
35,2600-2649,9168円,39分,131%,708件
36,2650-2699,9698円,38分,134%,631件
37,2700-2749,10279円,35分,139%,473件
38,2750-2799,11257円,33分,145.6%,370件
39,2800-2849,12022円,29分,154.4%,317件
40,2850-2899,13455円,27分,167.6%,264件
41,2900-2949,13796円,24分,175.4%,192件
