,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4208円,123分,104.6%,1249件
1,1200-1249,3910円,120分,104.3%,1139件
2,1250-1299,4799円,116分,105.5%,1174件
3,1300-1349,5572円,115分,106.5%,1067件
4,1350-1399,4971円,112分,105.9%,1093件
5,1400-1449,4995円,109分,106.1%,1084件
6,1450-1499,4926円,105分,106.2%,1050件
7,1500-1549,5178円,103分,106.7%,1091件
8,1550-1599,5765円,100分,107.7%,994件
9,1600-1649,6051円,97分,108.3%,1021件
10,1650-1699,5860円,95分,108.2%,882件
11,1700-1749,5891円,91分,108.6%,919件
12,1750-1799,6223円,90分,109.2%,868件
13,1800-1849,5538円,86分,108.6%,836件
14,1850-1899,6126円,82分,109.9%,826件
15,1900-1949,6467円,78分,111%,834件
16,1950-1999,6588円,75分,111.8%,802件
17,2000-2049,6438円,72分,112%,777件
18,2050-2099,6175円,67分,112.3%,805件
19,2100-2149,6443円,65分,113.2%,740件
20,2150-2199,6885円,62分,114.7%,759件
21,2200-2249,7036円,58分,116%,763件
22,2250-2299,6776円,55分,116.3%,648件
23,2300-2349,6658円,52分,117.2%,680件
24,2350-2399,7263円,49分,119.6%,661件
25,2400-2449,7770円,47分,122.1%,658件
26,2450-2499,8199円,46分,123.8%,608件
27,2500-2549,8000円,44分,124%,625件
28,2550-2599,9166円,42分,129.4%,572件
29,2600-2649,9712円,40分,132.2%,559件
30,2650-2699,10021円,38分,135%,525件
31,2700-2749,10602円,37分,138.6%,476件
32,2750-2799,11651円,33分,147.2%,386件
33,2800-2849,12565円,30分,156.3%,346件
34,2850-2899,13167円,27分,166%,273件
35,2900-2949,14478円,24分,180.5%,185件
