,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6382円,126分,106.8%,23件
1,1150-1199,5617円,117分,106.4%,29件
2,1200-1249,8506円,125分,109.1%,28件
3,1250-1299,7797円,118分,108.8%,42件
4,1300-1349,7820円,108分,109.7%,38件
5,1350-1399,7047円,114分,108.3%,42件
6,1400-1449,6292円,104分,108%,51件
7,1450-1499,7995円,100分,110.7%,64件
8,1500-1549,8488円,103分,111%,43件
9,1550-1599,7757円,101分,110.3%,49件
10,1600-1649,5677円,94分,108%,50件
11,1650-1699,6643円,90分,109.8%,52件
12,1700-1749,7780円,89分,111.7%,61件
13,1750-1799,7854円,85分,112.3%,49件
14,1800-1849,5544円,82分,109%,58件
15,1850-1899,7480円,79分,112.6%,61件
16,1900-1949,6532円,72分,112.2%,42件
17,1950-1999,7869円,70分,114.9%,62件
18,2000-2049,8748円,71分,116.4%,62件
19,2050-2099,5683円,65分,111.7%,54件
20,2100-2149,8203円,61分,117.8%,67件
21,2150-2199,7169円,62分,115.3%,67件
22,2200-2249,6463円,54分,116%,61件
23,2250-2299,7783円,50分,120.7%,57件
24,2300-2349,7904円,50分,121.1%,58件
25,2350-2399,6982円,46分,120.1%,58件
26,2400-2449,8600円,43分,126.6%,40件
27,2450-2499,6914円,46分,120%,41件
28,2500-2549,7555円,44分,122.7%,47件
29,2550-2599,10171円,38分,135.4%,39件
30,2600-2649,10644円,33分,143.6%,25件
31,2650-2699,10899円,33分,143.9%,30件
32,2700-2749,10116円,35分,138.8%,29件
33,2750-2799,11378円,31分,148.3%,36件
34,2800-2849,11822円,30分,152.1%,35件
35,2850-2899,13517円,25分,171.2%,28件
36,2900-2949,14009円,22分,183.9%,18件
