,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5140円,109分,106.3%,1262件
1,1450-1499,5133円,107分,106.4%,1265件
2,1500-1549,5935円,103分,107.7%,1203件
3,1550-1599,5922円,100分,107.9%,1196件
4,1600-1649,6087円,98分,108.3%,1086件
5,1650-1699,6039円,95分,108.5%,1111件
6,1700-1749,6151円,93分,108.8%,1040件
7,1750-1799,5718円,89分,108.5%,1045件
8,1800-1849,6137円,86分,109.5%,973件
9,1850-1899,6434円,82分,110.4%,1013件
10,1900-1949,6202円,79分,110.5%,963件
11,1950-1999,6478円,75分,111.5%,934件
12,2000-2049,6194円,71分,111.7%,952件
13,2050-2099,6551円,69分,112.7%,892件
14,2100-2149,6538円,66分,113.1%,895件
15,2150-2199,7010円,63分,114.9%,909件
16,2200-2249,6982円,59分,115.7%,800件
17,2250-2299,6513円,56分,115.6%,799件
18,2300-2349,7061円,53分,117.8%,786件
19,2350-2399,7532円,49分,120.5%,791件
20,2400-2449,7922円,48分,122.2%,730件
21,2450-2499,7739円,46分,122.5%,755件
22,2500-2549,8692円,44分,126.5%,696件
23,2550-2599,9165円,43分,128.5%,679件
24,2600-2649,9548円,41分,131.2%,634件
25,2650-2699,10124円,39分,134.5%,574件
26,2700-2749,11040円,36分,141.1%,479件
27,2750-2799,11783円,33分,147.6%,412件
28,2800-2849,12354円,30分,155%,329件
29,2850-2899,13694円,27分,167.4%,242件
30,2900-2949,14572円,23分,183.3%,188件
