,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4838円,125分,105.2%,229件
1,1100-1149,4997円,124分,105.4%,283件
2,1150-1199,5064円,124分,105.4%,267件
3,1200-1249,5062円,118分,105.7%,305件
4,1250-1299,4116円,117分,104.7%,323件
5,1300-1349,4944円,116分,105.7%,312件
6,1350-1399,5273円,111分,106.3%,265件
7,1400-1449,4687円,113分,105.5%,278件
8,1450-1499,5275円,104分,106.7%,293件
9,1500-1549,4823円,105分,106.1%,286件
10,1550-1599,6028円,98分,108.2%,285件
11,1600-1649,4972円,95分,107%,275件
12,1650-1699,6863円,92分,109.9%,276件
13,1700-1749,7023円,91分,110.2%,296件
14,1750-1799,6211円,87分,109.5%,246件
15,1800-1849,6227円,85分,109.8%,252件
16,1850-1899,6568円,80分,110.9%,230件
17,1900-1949,6599円,76分,111.6%,230件
18,1950-1999,7636円,74分,113.8%,208件
19,2000-2049,7172円,71分,113.4%,201件
20,2050-2099,7159円,65分,114.6%,187件
21,2100-2149,7348円,65分,115.1%,185件
22,2150-2199,7734円,60分,117.1%,185件
23,2200-2249,6661円,59分,114.9%,175件
24,2250-2299,5046円,60分,111.3%,160件
25,2300-2349,7284円,50分,119.4%,155件
26,2350-2399,7189円,49分,119.7%,152件
27,2400-2449,7597円,46分,122.1%,152件
28,2450-2499,7988円,45分,123.4%,153件
29,2500-2549,8187円,43分,125.2%,127件
30,2550-2599,8423円,41分,127.3%,147件
31,2600-2649,8886円,41分,128.6%,121件
32,2650-2699,10221円,36分,137.3%,127件
33,2700-2749,11033円,35分,141.9%,100件
34,2750-2799,11535円,33分,146.7%,119件
35,2800-2849,12093円,32分,150.1%,104件
36,2850-2899,13522円,27分,167.2%,100件
37,2900-2949,14951円,23分,185.1%,91件
