,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4422円,126分,104.7%,1354件
1,1150-1199,4033円,120分,104.5%,1272件
2,1200-1249,4717円,120分,105.2%,1289件
3,1250-1299,4836円,116分,105.5%,1209件
4,1300-1349,4637円,115分,105.4%,1134件
5,1350-1399,5044円,111分,106.1%,1211件
6,1400-1449,5602円,107分,107%,1196件
7,1450-1499,4790円,105分,106.1%,1068件
8,1500-1549,5641円,103分,107.3%,938件
9,1550-1599,5584円,101分,107.4%,960件
10,1600-1649,5674円,99分,107.7%,961件
11,1650-1699,5201円,94分,107.4%,886件
12,1700-1749,5668円,91分,108.3%,920件
13,1750-1799,6069円,88分,109.2%,852件
14,1800-1849,6447円,84分,110.2%,840件
15,1850-1899,5963円,80分,110%,833件
16,1900-1949,6036円,78分,110.3%,743件
17,1950-1999,5947円,75分,110.6%,773件
18,2000-2049,5991円,74分,110.8%,725件
19,2050-2099,6377円,69分,112.3%,715件
20,2100-2149,7211円,65分,114.7%,690件
21,2150-2199,6812円,63分,114.5%,708件
22,2200-2249,6687円,59分,115.1%,610件
23,2250-2299,6659円,56分,115.8%,610件
24,2300-2349,6881円,53分,117.4%,579件
25,2350-2399,7128円,49分,119.5%,565件
26,2400-2449,7389円,46分,121.2%,563件
27,2450-2499,7872円,46分,122.9%,545件
28,2500-2549,8722円,43分,126.7%,592件
29,2550-2599,9156円,41分,129.5%,532件
30,2600-2649,9447円,40分,131.8%,552件
31,2650-2699,10357円,38分,136.7%,488件
32,2700-2749,10710円,36分,139.5%,464件
33,2750-2799,11577円,33分,146.8%,427件
34,2800-2849,12311円,30分,153.9%,381件
35,2850-2899,13576円,27分,166.6%,337件
36,2900-2949,14254円,24分,179.4%,264件
