,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4193円,135分,104.1%,34件
1,850-899,5764円,136分,105.7%,41件
2,900-949,4643円,124分,105%,58件
3,950-999,5158円,134分,105.1%,47件
4,1000-1049,4125円,119分,104.6%,60件
5,1050-1099,7566円,122分,108.2%,65件
6,1100-1149,4413円,123分,104.8%,81件
7,1150-1199,3122円,117分,103.6%,67件
8,1200-1249,4748円,113分,105.6%,75件
9,1250-1299,6625円,109分,108.1%,102件
10,1300-1349,5218円,113分,106.1%,96件
11,1350-1399,6264円,111分,107.5%,101件
12,1400-1449,5921円,109分,107.2%,108件
13,1450-1499,4971円,104分,106.4%,112件
14,1500-1549,5175円,104分,106.6%,133件
15,1550-1599,6041円,95分,108.5%,114件
16,1600-1649,5478円,97分,107.6%,101件
17,1650-1699,5497円,99分,107.4%,113件
18,1700-1749,7227円,88分,110.9%,109件
19,1750-1799,6350円,90分,109.4%,121件
20,1800-1849,7501円,82分,112.2%,117件
21,1850-1899,4362円,82分,107.1%,104件
22,1900-1949,7876円,73分,114.5%,101件
23,1950-1999,7757円,76分,113.7%,112件
24,2000-2049,7346円,68分,114.5%,84件
25,2050-2099,6716円,68分,113.1%,93件
26,2100-2149,6424円,63分,113.7%,81件
27,2150-2199,9463円,56分,122.5%,107件
28,2200-2249,6573円,55分,115.9%,60件
29,2250-2299,8898円,49分,124%,76件
30,2300-2349,8338円,43分,125.6%,65件
31,2350-2399,7908円,46分,122.8%,59件
32,2400-2449,8332円,42分,126.3%,73件
33,2450-2499,9099円,41分,129.4%,71件
34,2500-2549,8529円,43分,126.4%,72件
35,2550-2599,8984円,42分,128.2%,54件
36,2600-2649,9070円,40分,130.3%,58件
37,2650-2699,9463円,38分,133.2%,60件
38,2700-2749,10304円,35分,139.3%,57件
39,2750-2799,10803円,31分,146.3%,41件
40,2800-2849,11450円,29分,153.4%,58件
41,2850-2899,12938円,27分,163.6%,49件
42,2900-2949,14282円,22分,188.5%,42件
