,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5580円,128分,105.8%,25件
1,1100-1149,5621円,121分,106.2%,34件
2,1150-1199,7943円,130分,108.2%,29件
3,1200-1249,7749円,122分,108.5%,54件
4,1250-1299,7966円,110分,109.7%,48件
5,1300-1349,7005円,115分,108.1%,48件
6,1350-1399,5768円,108分,107.2%,54件
7,1400-1449,8213円,105分,110.4%,75件
8,1450-1499,8914円,103分,111.6%,62件
9,1500-1549,7322円,105分,109.3%,61件
10,1550-1599,5962円,95分,108.4%,64件
11,1600-1649,6648円,93分,109.5%,59件
12,1650-1699,7793円,95分,110.9%,72件
13,1700-1749,8056円,90分,111.9%,56件
14,1750-1799,6265円,84分,110%,73件
15,1800-1849,6955円,84分,111.1%,67件
16,1850-1899,7459円,76分,113%,58件
17,1900-1949,7738円,74分,113.9%,77件
18,1950-1999,8574円,75分,115.3%,79件
19,2000-2049,6222円,68分,112.2%,64件
20,2050-2099,8317円,66分,116.8%,81件
21,2100-2149,7508円,66分,115.2%,82件
22,2150-2199,6211円,59分,114%,69件
23,2200-2249,7794円,55分,118.9%,69件
24,2250-2299,7517円,55分,118.1%,67件
25,2300-2349,7352円,50分,119.6%,73件
26,2350-2399,8155円,46分,123.8%,48件
27,2400-2449,6621円,47分,118.7%,50件
28,2450-2499,6714円,48分,118.8%,54件
29,2500-2549,8834円,41分,128.9%,48件
30,2550-2599,10141円,36分,137.6%,29件
31,2600-2649,10441円,36分,138.3%,42件
32,2650-2699,9649円,36分,135.6%,36件
33,2700-2749,10570円,35分,140.6%,41件
34,2750-2799,11119円,34分,143.7%,48件
35,2800-2849,12959円,29分,160.4%,34件
36,2850-2899,13651円,26分,169.2%,25件
37,2900-2949,14856円,24分,181.9%,40件
