,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1771円,141分,101.7%,75件
1,650-699,3021円,141分,102.9%,124件
2,700-749,3181円,138分,103.1%,252件
3,750-799,3075円,135分,103%,306件
4,800-849,4706円,128分,104.9%,315件
5,850-899,3692円,129分,103.8%,297件
6,900-949,4247円,126分,104.5%,340件
7,950-999,4170円,127分,104.4%,325件
8,1000-1049,3863円,128分,104%,331件
9,1050-1099,4959円,118分,105.6%,344件
10,1100-1149,4540円,120分,105%,322件
11,1150-1199,5182円,114分,106.1%,293件
12,1200-1249,4486円,117分,105.1%,362件
13,1250-1299,4998円,110分,106.1%,350件
14,1300-1349,5355円,110分,106.5%,394件
15,1350-1399,5524円,108分,106.8%,296件
16,1400-1449,5177円,102分,106.7%,328件
17,1450-1499,6259円,104分,108%,262件
18,1500-1549,5654円,98分,107.7%,279件
19,1550-1599,6168円,98分,108.4%,249件
20,1600-1649,5450円,90分,108.1%,232件
21,1650-1699,6881円,90分,110.1%,238件
22,1700-1749,6713円,88分,110.2%,199件
23,1750-1799,6786円,85分,110.7%,220件
24,1800-1849,8018円,80分,113.3%,234件
25,1850-1899,6732円,79分,111.4%,231件
26,1900-1949,7189円,78分,112.3%,217件
27,1950-1999,7204円,75分,112.8%,168件
28,2000-2049,7440円,70分,114.2%,182件
29,2050-2099,8446円,66分,117.1%,168件
30,2100-2149,8868円,63分,118.6%,180件
31,2150-2199,7504円,60分,116.7%,167件
32,2200-2249,8655円,55分,120.9%,169件
33,2250-2299,8404円,49分,123.1%,166件
34,2300-2349,7957円,45分,123.8%,164件
35,2350-2399,9083円,41分,129.9%,146件
36,2400-2449,9805円,39分,133.9%,145件
37,2450-2499,9671円,38分,133.5%,129件
38,2500-2549,8977円,39分,130.7%,126件
39,2550-2599,9981円,36分,137%,105件
40,2600-2649,10469円,36分,138.7%,120件
41,2650-2699,11570円,34分,145.1%,117件
42,2700-2749,11210円,34分,143.7%,113件
43,2750-2799,11799円,29分,153.5%,113件
44,2800-2849,12051円,29分,155.4%,111件
45,2850-2899,13027円,27分,165.4%,91件
46,2900-2949,13669円,22分,181.6%,74件
