,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5462円,131分,105.6%,36件
1,950-999,3380円,122分,103.7%,43件
2,1000-1049,5149円,128分,105.4%,41件
3,1050-1099,4624円,115分,105.4%,53件
4,1100-1149,6842円,119分,107.7%,45件
5,1150-1199,4490円,122分,104.9%,64件
6,1200-1249,2405円,114分,102.8%,57件
7,1250-1299,4844円,110分,105.9%,65件
8,1300-1349,6477円,105分,108.2%,82件
9,1350-1399,5478円,109分,106.7%,84件
10,1400-1449,6454円,106分,108.1%,86件
11,1450-1499,6308円,105分,108%,86件
12,1500-1549,5181円,101分,106.9%,95件
13,1550-1599,4792円,101分,106.3%,109件
14,1600-1649,5698円,94分,108.1%,95件
15,1650-1699,5764円,92分,108.3%,85件
16,1700-1749,5662円,95分,108%,100件
17,1750-1799,7308円,83分,111.7%,93件
18,1800-1849,6420円,86分,109.9%,99件
19,1850-1899,8008円,78分,113.8%,105件
20,1900-1949,5185円,78分,108.9%,88件
21,1950-1999,8065円,69分,115.5%,84件
22,2000-2049,8403円,73分,115.3%,99件
23,2050-2099,7302円,65分,115%,72件
24,2100-2149,6242円,65分,112.8%,77件
25,2150-2199,6799円,58分,115.6%,68件
26,2200-2249,9184円,52分,123.7%,84件
27,2250-2299,7034円,50分,118.6%,48件
28,2300-2349,8687円,46分,125.4%,61件
29,2350-2399,8635円,42分,127.7%,51件
30,2400-2449,8476円,43分,126.4%,50件
31,2450-2499,8471円,40分,128.4%,57件
32,2500-2549,9463円,39分,132%,60件
33,2550-2599,9132円,40分,130.4%,61件
34,2600-2649,9157円,41分,130.1%,46件
35,2650-2699,9405円,38分,133.2%,49件
36,2700-2749,10299円,34分,140%,52件
37,2750-2799,10760円,32分,145.2%,47件
38,2800-2849,11379円,29分,153%,33件
39,2850-2899,12149円,24分,166.3%,50件
40,2900-2949,13834円,25分,174.9%,38件
