,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4183円,118分,104.7%,67件
1,1200-1249,5834円,114分,106.8%,75件
2,1250-1299,7724円,110分,109.4%,102件
3,1300-1349,6316円,114分,107.4%,96件
4,1350-1399,7368円,112分,108.8%,101件
5,1400-1449,7000円,110分,108.5%,108件
6,1450-1499,5963円,105分,107.6%,112件
7,1500-1549,6185円,105分,107.9%,133件
8,1550-1599,6977円,96分,109.7%,114件
9,1600-1649,6410円,98分,108.8%,101件
10,1650-1699,6467円,99分,108.7%,113件
11,1700-1749,8137円,89分,112.2%,109件
12,1750-1799,7249円,91分,110.6%,121件
13,1800-1849,8359円,83分,113.5%,117件
14,1850-1899,5107円,83分,108.2%,104件
15,1900-1949,8657円,73分,115.8%,101件
16,1950-1999,8558円,76分,114.9%,112件
17,2000-2049,8063円,68分,115.7%,84件
18,2050-2099,7406円,69分,114.4%,93件
19,2100-2149,7034円,63分,114.8%,81件
20,2150-2199,10120円,57分,123.8%,107件
21,2200-2249,7138円,56分,117.1%,60件
22,2250-2299,9460円,50分,125.3%,76件
23,2300-2349,8850円,44分,126.9%,65件
24,2350-2399,8406円,47分,124%,59件
25,2400-2449,8821円,43分,127.6%,73件
26,2450-2499,9589円,42分,130.7%,71件
27,2500-2549,9019円,44分,127.6%,72件
28,2550-2599,9474円,43分,129.4%,54件
29,2600-2649,9559円,40分,131.6%,58件
30,2650-2699,9953円,38分,134.5%,60件
31,2700-2749,10794円,35分,140.7%,57件
32,2750-2799,11293円,32分,147.7%,41件
33,2800-2849,11940円,29分,154.8%,58件
34,2850-2899,13428円,28分,165%,49件
35,2900-2949,14772円,22分,189.7%,42件
