,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1288円,150分,101.1%,87件
1,550-599,1642円,148分,101.5%,112件
2,600-649,1051円,143分,101%,151件
3,650-699,2414円,142分,102.3%,157件
4,700-749,2252円,141分,102.1%,171件
5,750-799,2156円,138分,102.1%,193件
6,800-849,1699円,138分,101.6%,235件
7,850-899,2235円,134分,102.2%,231件
8,900-949,2576円,133分,102.6%,232件
9,950-999,3426円,128分,103.6%,306件
10,1000-1049,3618円,126分,103.8%,287件
11,1050-1099,2742円,124分,102.9%,342件
12,1100-1149,3599円,124分,103.9%,332件
13,1150-1199,3067円,120分,103.4%,341件
14,1200-1249,2658円,118分,103%,389件
15,1250-1299,3480円,118分,103.9%,381件
16,1300-1349,3717円,113分,104.4%,323件
17,1350-1399,3126円,114分,103.7%,337件
18,1400-1449,3772円,107分,104.7%,351件
19,1450-1499,3227円,107分,104%,339件
20,1500-1549,4028円,101分,105.3%,341件
21,1550-1599,3432円,98分,104.7%,334件
22,1600-1649,5251円,95分,107.4%,333件
23,1650-1699,5396円,94分,107.7%,368件
24,1700-1749,4352円,90分,106.5%,295件
25,1750-1799,4622円,87分,107.1%,300件
26,1800-1849,5373円,82分,108.7%,283件
27,1850-1899,5460円,78分,109.3%,280件
28,1900-1949,6077円,76分,110.6%,255件
29,1950-1999,5972円,74分,110.7%,248件
30,2000-2049,5844円,69分,111.3%,229件
31,2050-2099,6561円,68分,112.9%,227件
32,2100-2149,6834円,63分,114.4%,224件
33,2150-2199,5849円,62分,112.5%,221件
34,2200-2249,4518円,61分,109.9%,199件
35,2250-2299,6364円,53分,116.1%,184件
36,2300-2349,6367円,52分,116.5%,181件
37,2350-2399,6623円,48分,118.4%,188件
38,2400-2449,6653円,47分,118.8%,185件
39,2450-2499,7238円,44分,122.1%,158件
40,2500-2549,6931円,43分,121.3%,172件
41,2550-2599,7613円,43分,123.6%,140件
42,2600-2649,9139円,38分,132.1%,158件
43,2650-2699,9740円,38分,134.6%,125件
44,2700-2749,10293円,34分,140.8%,155件
45,2750-2799,10556円,34分,141.1%,123件
46,2800-2849,11807円,29分,153.4%,116件
47,2850-2899,12984円,26分,167%,113件
48,2900-2949,13748円,24分,177.3%,116件
