,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6697円,127分,107%,193件
1,1150-1199,7499円,120分,108.3%,213件
2,1200-1249,5667円,120分,106.3%,210件
3,1250-1299,4922円,117分,105.6%,252件
4,1300-1349,7158円,112分,108.5%,247件
5,1350-1399,6869円,116分,107.9%,238件
6,1400-1449,7014円,107分,108.8%,231件
7,1450-1499,7556円,101分,110%,238件
8,1500-1549,7195円,102分,109.4%,229件
9,1550-1599,7429円,101分,109.8%,234件
10,1600-1649,7638円,96分,110.7%,208件
11,1650-1699,6207円,92分,109%,186件
12,1700-1749,7058円,93分,110.2%,197件
13,1750-1799,7202円,85分,111.3%,183件
14,1800-1849,7600円,84分,112%,176件
15,1850-1899,7476円,82分,112.2%,189件
16,1900-1949,8160円,79分,113.8%,186件
17,1950-1999,8073円,73分,114.7%,150件
18,2000-2049,8838円,75分,115.7%,159件
19,2050-2099,7799円,68分,115.3%,144件
20,2100-2149,9859円,63分,120.7%,134件
21,2150-2199,7301円,62分,115.7%,122件
22,2200-2249,8673円,55分,120.8%,101件
23,2250-2299,7148円,52分,118.2%,122件
24,2300-2349,9142円,47分,126.2%,139件
25,2350-2399,9323円,42分,129.8%,110件
26,2400-2449,9248円,44分,128.1%,103件
27,2450-2499,8808円,46分,125.7%,91件
28,2500-2549,10438円,40分,134.8%,104件
29,2550-2599,9714円,41分,131.3%,98件
30,2600-2649,10459円,39分,136%,88件
31,2650-2699,10632円,38分,137.5%,85件
32,2700-2749,11134円,36分,141.5%,83件
33,2750-2799,11385円,32分,147.6%,79件
34,2800-2849,13144円,30分,157.9%,106件
35,2850-2899,13810円,26分,170.8%,84件
36,2900-2949,13921円,24分,178.6%,62件
