,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5100円,133分,105.1%,172件
1,900-949,4473円,131分,104.6%,191件
2,950-999,4627円,127分,104.9%,223件
3,1000-1049,4152円,130分,104.3%,233件
4,1050-1099,5333円,127分,105.6%,226件
5,1100-1149,6004円,121分,106.6%,259件
6,1150-1199,3991円,124分,104.3%,261件
7,1200-1249,4155円,119分,104.7%,302件
8,1250-1299,5913円,115分,106.8%,293件
9,1300-1349,6053円,117分,106.9%,295件
10,1350-1399,5899円,109分,107.2%,289件
11,1400-1449,6374円,102分,108.3%,283件
12,1450-1499,5829円,103分,107.5%,275件
13,1500-1549,6227円,102分,108.1%,280件
14,1550-1599,6155円,99分,108.3%,237件
15,1600-1649,5128円,96分,107.1%,223件
16,1650-1699,6006円,94分,108.5%,233件
17,1700-1749,6717円,88分,110.1%,238件
18,1750-1799,6584円,86分,110.2%,208件
19,1800-1849,6283円,85分,109.8%,221件
20,1850-1899,7404円,82分,112%,229件
21,1900-1949,7055円,76分,112.4%,185件
22,1950-1999,7591円,78分,113.1%,175件
23,2000-2049,6845円,72分,112.7%,177件
24,2050-2099,8867円,66分,117.9%,160件
25,2100-2149,5992円,66分,112.1%,145件
26,2150-2199,8506円,60分,118.9%,131件
27,2200-2249,6813円,55分,116.4%,146件
28,2250-2299,7684円,51分,120.2%,162件
29,2300-2349,8612円,46分,125%,137件
30,2350-2399,7983円,46分,122.9%,128件
31,2400-2449,7792円,47分,122.2%,114件
32,2450-2499,9237円,42分,129.2%,118件
33,2500-2549,8874円,43分,127.6%,119件
34,2550-2599,9616円,40分,131.9%,105件
35,2600-2649,9887円,40分,133.2%,107件
36,2650-2699,10018円,38分,135%,100件
37,2700-2749,10442円,34分,140.5%,94件
38,2750-2799,11820円,33分,148.2%,125件
39,2800-2849,12486円,29分,157.6%,108件
40,2850-2899,12829円,26分,165%,83件
41,2900-2949,14897円,23分,185.9%,79件
