,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4166円,136分,104.1%,570件
1,900-949,4822円,131分,104.9%,565件
2,950-999,4588円,130分,104.7%,548件
3,1000-1049,5609円,125分,106%,525件
4,1050-1099,4521円,128分,104.7%,640件
5,1100-1149,4847円,120分,105.4%,617件
6,1150-1199,4943円,120分,105.5%,666件
7,1200-1249,5788円,118分,106.5%,554件
8,1250-1299,5225円,113分,106.2%,571件
9,1300-1349,5605円,114分,106.6%,508件
10,1350-1399,5516円,110分,106.7%,487件
11,1400-1449,5773円,109分,107%,413件
12,1450-1499,5398円,103分,107%,400件
13,1500-1549,6113円,101分,108%,416件
14,1550-1599,6271円,99分,108.5%,346件
15,1600-1649,6051円,97分,108.3%,366件
16,1650-1699,6543円,94分,109.3%,393件
17,1700-1749,6654円,88分,110%,373件
18,1750-1799,6702円,88分,110.1%,374件
19,1800-1849,6948円,84分,111%,286件
20,1850-1899,7040円,81分,111.6%,307件
21,1900-1949,7494円,78分,112.8%,292件
22,1950-1999,7907円,74分,114.2%,302件
23,2000-2049,6810円,71分,112.8%,292件
24,2050-2099,7631円,68分,115%,267件
25,2100-2149,7517円,63分,115.8%,273件
26,2150-2199,7490円,58分,117.2%,273件
27,2200-2249,7423円,55分,117.8%,246件
28,2250-2299,7986円,50分,121.3%,243件
29,2300-2349,8214円,50分,121.9%,235件
30,2350-2399,7698円,46分,122.1%,220件
31,2400-2449,8621円,43分,126.6%,204件
32,2450-2499,8690円,44分,126.2%,208件
33,2500-2549,9290円,43分,128.8%,195件
34,2550-2599,9596円,42分,130.8%,188件
35,2600-2649,9671円,39分,132.9%,192件
36,2650-2699,10322円,38分,136.6%,192件
37,2700-2749,10864円,35分,141.8%,176件
38,2750-2799,11667円,32分,147.9%,154件
39,2800-2849,12354円,30分,155.3%,187件
40,2850-2899,13286円,27分,166.3%,162件
41,2900-2949,14039円,23分,183%,156件
