,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,2943円,134分,102.9%,3358件
1,900-949,3073円,131分,103.1%,3220件
2,950-999,3423円,129分,103.5%,3133件
3,1000-1049,3378円,128分,103.5%,2999件
4,1050-1099,3224円,126分,103.4%,2978件
5,1100-1149,3489円,122分,103.8%,2780件
6,1150-1199,3699円,119分,104.2%,2722件
7,1200-1249,3813円,118分,104.3%,2612件
8,1250-1299,4101円,115分,104.7%,2542件
9,1300-1349,4078円,112分,104.9%,2508件
10,1350-1399,3787円,110分,104.6%,2507件
11,1400-1449,4344円,106分,105.5%,2425件
12,1450-1499,4323円,105分,105.5%,2301件
13,1500-1549,4609円,102分,106%,2342件
14,1550-1599,4696円,99分,106.3%,2209件
15,1600-1649,4803円,96分,106.7%,2222件
16,1650-1699,4852円,94分,106.9%,2219件
17,1700-1749,4912円,91分,107.2%,2115件
18,1750-1799,5165円,88分,107.8%,1986件
19,1800-1849,4940円,85分,107.8%,2068件
20,1850-1899,5238円,81分,108.6%,2019件
21,1900-1949,4890円,77分,108.4%,1810件
22,1950-1999,5704円,74分,110.3%,1886件
23,2000-2049,5848円,71分,111%,1791件
24,2050-2099,5752円,68分,111.3%,1776件
25,2100-2149,5755円,65分,111.8%,1744件
26,2150-2199,5946円,62分,112.8%,1721件
27,2200-2249,6135円,58分,114%,1634件
28,2250-2299,6328円,55分,115.4%,1564件
29,2300-2349,6839円,50分,118.1%,1568件
30,2350-2399,6638円,49分,118%,1524件
31,2400-2449,7125円,46分,120.6%,1490件
32,2450-2499,7537円,44分,122.7%,1488件
33,2500-2549,7872円,43分,124.2%,1410件
34,2550-2599,7883円,43分,124.5%,1177件
